﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:18bDQPwSz4D72o0FXeSY7l","Les Contes d'Hoffmann / Act 2: "Belle nuit, ô nuit d'amour"","Jacques Offenbach, Dame Joan Sutherland, Huguette Tourangeau, Chorus Pro Arte Lausanne Du Brassus, Radio Suisse Romande Chorus, L'Orchestre de la Suisse Romande, Richard Bonynge","Offenbach: Les Contes d'Hoffmann - Highlights","1","10","251133","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:41Z"
"spotify:track:0ikc7UMqaI4oJFCGasZcYE","Tosca / Act 3: "E lucevan le stelle"","Jonas Kaufmann, Prague Philharmonic Orchestra, Marco Armiliato","Romantic Arias","1","4","201080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:43Z"
"spotify:track:1cAvZW3CzpHVMm1OqvSmOl","Gianni Schicchi: O mio babbino caro","Anna Netrebko, Mahler Chamber Orchestra, Claudio Abbado","Romanza (Deluxe Edition)","2","1","169746","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:46Z"
"spotify:track:5YXn5ojWUEKmDpSzhv6vAS","Serse (Xerxes), HWV 40: Ombra mai fu (Largo)","George Frideric Handel, Yoshikazu Mera, Japan Philharmonic Orchestra, Shiego Genda","Mendelssohn / Handel / Bach, J.S. / Strauss, R.: Songs for Counter-Tenor and Orchestra","1","3","184320","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:48Z"
"spotify:track:2aQirEioa4DZ53RoFMDgO0","Idaspe: Ombra fedela anch'io (Air de Dario)","Ewa Mallas-godlewska, Les Talens Lyriques, Derek Lee Ragin, Christophe Rousset","Farinelli: La musique du film (Original Motion Picture Soundtrack)","1","4","576213","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:50Z"
"spotify:track:3f8bzwjE0kcO1vWfAiKc7o","Gounod: Faust, Act 2: "Le veau d'or est toujours debout" (Méphistophélès, Chorus)","Charles Gounod, André Cluytens, Boris Christoff, Orchestre du Théâtre National de l'Opéra de Paris","Gounod: Faust","1","10","123693","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:52Z"
"spotify:track:3c3qj6ZG5wyzFb1135gH5H","La Traviata: Teneste la promessa...Addio del passato","Royal Philharmonic Orchestra, Aldo Ceccato, Beverly Sills","100 Best Opera Classics","1","12","343773","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:55Z"
"spotify:track:1okQeekaBL7DzFxS0j1s7l","Nisi Dominus, RV 608: IV. Cum dederit","Antonio Vivaldi, Ensemble Matheus, Jean-Christophe Spinosi, Philippe Jaroussky","Vivaldi: Nisi Dominus, Stabat Mater","1","4","310253","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:57Z"
"spotify:track:1VG2MGxZH6p8sGu4n3C76m","Cavalleria Rusticana: Intermezzo","Pietro Mascagni, Eugene Ormandy","The Italian Album","1","19","192093","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:43:58Z"
"spotify:track:6QClFHodi0bn270djdVbLk","Catalani: La Wally, Act 1: "Ebben? ... Ne andrò lontana" (La Wally)","Alfredo Catalani, Barbara Hendricks, Paavo Järvi, Orchestre Philharmonique de Radio France","Airs d'Opera - Opera Arias","1","1","265760","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:00Z"
"spotify:track:1dht9BRaPhJCRMTyPXGNQy","Dich, teure halle from Tannhäuser - Vocal","Richard Wagner, Zubin Mehta, New York Philharmonic","Greatest Hits: Opera","1","20","195266","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:04Z"
"spotify:track:3SGiYJ1X4oFaASSC0c8KFe","Les Contes d'Hoffmann / Act 4: "Belle nuit, ô nuit d'amour"","Jacques Offenbach, Edita Gruberova, Claudia Eder, Orchestre National De France, Seiji Ozawa, Choeurs de Radio France","Jacques Offenbach: The Tales of Hoffmann","2","12","225666","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:05Z"
"spotify:track:4WXNu1v6hEs3Sf9Cz2Dpn5","Norma / Act 1: Casta Diva","Vincenzo Bellini, Dame Joan Sutherland, Samuel Ramey, Chorus of the Welsh National Opera, Orchestra of the Welsh National Opera, Richard Bonynge","Bellini: Norma","1","8","357262","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:07Z"
"spotify:track:6JBVq4eKgrVXsqKofpTLsp",""Rinaldo": Lascia ch'io pianga (Handel)","Julianne Baird, Brewer Baroque Chamber Orchestra ,Loretta O'Sullivan Edward Brewer & Rudolph Palmer","Handel Arias","1","3","270973","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:11Z"
"spotify:track:6ZkuzC28Qd49LWQGXYy0b6","M'appari tutt'amor from Martha - Voice","Friedrich von Flotow, Richard Tucker, Emil Cooper, Metropolitan Opera Orchestra","Escape Through Opera","1","11","182466","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:12Z"
"spotify:track:1QxN2j0eUS3ZxDxP8HpnNX","Samson et Dalila, Op.47, R. 288 / Act 2: "Mon coeur s'ouvre à ta voix"","Camille Saint-Saëns, Lauris Elms, West Australian Symphony Orchestra, Geoffrey Arnold","French & Italian Opera Arias","1","4","341373","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:14Z"
"spotify:track:60Q1k8INO76ZFAPEbJNCMn","Casanova: Nuns' Chorus","Johann Strauss II, Kiri Te Kanawa, Mormon Tabernacle Choir, Utah Symphony Orchestra, Julius Rudel","Songs Of Inspiration","1","1","212893","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:18Z"
"spotify:track:4LOHaM4uYBK8rad62VuLeM","Delibes: Lakmé, Act 1: "Viens, Mallika" (Lakmé, Mallika)","Léo Delibes, Alain Lombard, Orchestre de l'Opéra-Comique","Delibes: Lakmé (highlights)","1","2","356133","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:19Z"
"spotify:track:7q0yd1J5LoRR8ZFIkOHIIy","Dido and Aeneas, Z.626 / Act 3: Dido’s Lament: ‘Thy hand Belinda…When I am laid in earth’","Henry Purcell, Fiona Campbell, Orchestra of the Antipodes, Antony Walker","Fairest Isle: The Timeless Music Of Purcell","1","3","301506","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:21Z"
"spotify:track:1yq19zDSZWLlsesl4iOx3d","Les pêcheurs de perles, WD 13 / Act 1: Au fond du temple saint","David Hobson, Teddy Tahu Rhodes, Sinfonia Australis, Thomas Woods","Presenting David Hobson","1","7","347640","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:22Z"
"spotify:track:7epTNuM2nOpdKsBZ6SU502","Andrea Chénier / Act 4: Come un bel dì di maggio","Umberto Giordano, Roberto Alagna, Sir Mark Elder, Orchestra of the Royal Opera House, Covent Garden","Viva Opéra !","1","18","183253","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:25Z"
"spotify:track:2UgW6l1wKVK5ONFpgxVZlM","La Gioconda: Danza Delle Ore : Danza Delle Ore","Amilcare Ponchielli, Wiener Philharmoniker, Gustavo Dudamel","Opera 100","1","29","597946","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:27Z"
"spotify:track:1cWjkwHh18ohXQ10ErAlBY","Massenet: Thaïs, Act 2: "Ah! Je suis seule enfin ... Dis-moi que je suis belle" (Thaïs)","Jules Massenet, Lorin Maazel, Beverly Sills, New Philharmonia Orchestra","The Very Best Of Beverly Sills","2","2","402040","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:29Z"
"spotify:track:1p9AZBPMWbG3xPtqCCXxyG","Rusalka, Op.114, B. 203 / Act 1: "Mesicku na nebi hlubokém"","Antonín Dvořák, Pilar Lorengar, Orchestra dell'Accademia Nazionale di Santa Cecilia, Giuseppe Patanè","Pilar Lorengar Anniversary Album","1","9","375000","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:44:32Z"
