﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5LiWJsSSjZh7Y3hqml18Ki","긴 밤이 오면","Eddy Kim","당신이 잠든 사이에 Pt. 1 Original Television Soundtrack","1","1","226991","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:21Z"
"spotify:track:0ndIZ2XvGtXV0PIbEAwoIv","My eyes","10cm","Guardian (Original Television Soundtrack) Part2","1","1","157000","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:24Z"
"spotify:track:5ndgHth5hDc2dFPDC9Sq9N","지나오다","Nil_O","About You","1","3","281230","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:26Z"
"spotify:track:5Hkk4YCNakpuOpbZQo67fE","Wild Flower","Park Hyo Shin","I am A Dreamer","1","6","314254","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:27Z"
"spotify:track:4s80CRYk3rRPZE56NvmFi7","You Are My Everything","Gummy","Descendants Of The Sun (Original Television Soundtrack) Pt.4","1","1","240590","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:31Z"
"spotify:track:1mh5s6XJ3RLJBRPErACsHW","This Love","Davichi","Descendants Of The Sun (Original Television Soundtrack) Pt.3","1","1","225171","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:32Z"
"spotify:track:4LsMjCB4qt4RnWcJBiHrA6","ALWAYS","t Yoonmirae","Descendants Of The Sun (Original Television Soundtrack) Pt.1","1","1","205192","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:33Z"
"spotify:track:6FZAc2XaVYc8G8jaDnBshv","You, Clouds, Rain (feat. Shin Yong Jae)","HEIZE, Shin Yong Jae","/// (너 먹구름 비)","1","4","205312","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:37Z"
"spotify:track:7Mfb2IwRNP8Qi7Ojtpmi37","Perhaps Love","Eric Nam, CHEEZE","Your BGM Vol.1","1","1","239096","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:38Z"
"spotify:track:7Jo5oEViT27zCkdRI5hEuG","Who are you","Sam Kim","Guardian (Original Television Soundtrack) Part 6","1","1","255463","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:39Z"
